 # MagPy ASCII
Time,"File",Bi-214_609[KeV],Bi-214_1120[KeV],Bi-214_1764[KeV],Pb-214_295[KeV],Pb-214_352[KeV]
2015-10-18 03:00:00,Spectral_401427.Chn,57358.1023089,212082.972843,69373.5143888,173268.980493,249510.217238
2015-10-18 04:00:00,Spectral_401428.Chn,58427.6985054,211430.74188,70540.1269547,171065.329929,254268.40814
2015-10-18 05:00:00,Spectral_401429.Chn,58343.9866332,212254.47513,71588.5179506,171444.145394,255134.545289
2015-10-18 06:00:00,Spectral_401430.Chn,57705.274532,211192.497718,71590.7005099,171419.595307,250235.098152
2015-10-18 07:00:00,Spectral_401431.Chn,58620.1474717,208892.632089,70286.8820454,172746.439617,256412.814832
2015-10-18 08:00:00,Spectral_401432.Chn,58404.1099338,209653.756729,69218.9437112,166871.921513,236501.979791
2015-10-18 09:00:00,Spectral_401433.Chn,58316.3682585,207335.517067,70290.286305,166210.335361,266016.485645
2015-10-18 10:00:00,Spectral_401434.Chn,58798.1373446,209934.818531,69879.9692566,167165.056667,249080.092653
2015-10-18 11:00:00,Spectral_401435.Chn,57345.3403011,209462.112886,69122.6893472,166421.833265,258941.272225
2015-10-18 12:00:00,Spectral_401436.Chn,58126.3910085,210806.772624,69227.5591401,169757.945376,253735.952651
2015-10-18 13:00:00,Spectral_401437.Chn,57867.9605846,210251.806585,70300.5621465,171183.795958,258958.214693
2015-10-18 14:00:00,Spectral_401438.Chn,58269.029704,210248.403413,69201.2014354,170362.806007,251498.090058
2015-10-18 15:00:00,Spectral_401439.Chn,58525.0579284,206367.288373,71121.8413285,168644.47322,256444.753286
2015-10-18 16:00:00,Spectral_401440.Chn,58094.3912917,209879.186932,68853.3936839,168149.274378,251083.773176
2015-10-18 17:00:00,Spectral_401441.Chn,58044.8534517,208629.013474,69069.3990013,168399.800026,254384.402807
2015-10-18 18:00:00,Spectral_401442.Chn,58194.8151359,209809.93444,68943.5401934,164930.61898,242424.749975
2015-10-18 19:00:00,Spectral_401443.Chn,57979.298448,210318.068044,70587.2068109,167730.252834,253977.44382
2015-10-18 20:00:00,Spectral_401444.Chn,58990.8067861,211454.309832,69859.2624817,172238.490524,249083.817078
2015-10-18 21:00:00,Spectral_401445.Chn,57882.6888168,211206.775926,69858.1085291,167065.180164,251782.841149
2015-10-18 22:00:00,Spectral_401446.Chn,58169.8046377,214217.114624,69871.7730152,169871.458428,251189.171811
2015-10-18 23:00:00,Spectral_401447.Chn,58509.6360434,211895.584657,71361.2031676,173391.127422,257766.973099
2015-10-19 00:00:00,Spectral_401448.Chn,58324.0766941,211293.741879,71252.5111232,171962.474831,245486.497373
2015-10-19 01:00:00,Spectral_401449.Chn,59024.0938353,209648.34859,69985.3242514,169456.699542,246402.087623
2015-10-19 02:00:00,Spectral_401450.Chn,58172.5531653,206092.725568,68839.3374068,166646.280638,265029.533631
2015-10-19 03:00:00,Spectral_401451.Chn,58326.5664711,209262.054864,71612.5246536,167402.292281,248220.450696
2015-10-19 04:00:00,Spectral_401452.Chn,60125.9390101,209201.259516,71004.880297,167909.448015,249559.663926
2015-10-19 05:00:00,Spectral_401453.Chn,59232.7258866,209953.210223,69254.8671112,170415.042467,249936.53224
2015-10-19 06:00:00,Spectral_401454.Chn,59129.0262772,205668.912123,70423.9664895,171828.189864,251917.723891
2015-10-19 07:00:00,Spectral_401455.Chn,58671.9452785,207524.681315,70626.5928586,164809.051865,248655.472636
2015-10-19 08:00:00,Spectral_401456.Chn,58664.96617,213575.964448,70483.4458854,174178.012143,254344.490566
2015-10-19 09:00:00,Spectral_401457.Chn,58896.0745976,211100.652568,69539.4864894,166749.018989,256611.534706
2015-10-19 10:00:00,Spectral_401458.Chn,59219.8673772,212510.362231,70265.8932034,168913.467183,253819.358244
2015-10-19 11:00:00,Spectral_401459.Chn,58439.7923661,212638.094082,71003.0492761,177691.069483,247839.812443
2015-10-19 12:00:00,Spectral_401460.Chn,58613.1659685,207671.34472,69787.4217822,168065.443906,238034.79655
2015-10-19 13:00:00,Spectral_401461.Chn,59215.7783034,212151.569708,70293.4861453,174444.816851,246688.022377
2015-10-19 14:00:00,Spectral_401462.Chn,58501.8201825,211359.593529,69586.4385675,169458.906187,249954.233354
2015-10-19 15:00:00,Spectral_401463.Chn,57631.5404135,212813.568935,70899.8285719,172435.68786,239374.387142
2015-10-19 16:00:00,Spectral_401464.Chn,57706.0603393,207400.596584,71632.0199078,161901.152416,235311.830646
2015-10-19 17:00:00,Spectral_401465.Chn,58436.3572644,212631.415923,69812.1153444,168169.628603,251650.785859
2015-10-19 18:00:00,Spectral_401466.Chn,57853.2489091,210041.203839,70223.101928,168398.614713,253666.959544
2015-10-19 19:00:00,Spectral_401467.Chn,59193.9547994,215491.007146,71207.5007499,170693.421392,257010.026544
2015-10-19 20:00:00,Spectral_401468.Chn,58644.0513073,215519.848785,69627.7257882,168821.821675,252465.10545
2015-10-19 21:00:00,Spectral_401469.Chn,58285.0608594,212994.926909,70409.3715131,167494.920844,265104.427912
2015-10-19 22:00:00,Spectral_401470.Chn,58650.8496644,212992.301064,70469.4543136,167027.475387,238367.588731
2015-10-19 23:00:00,Spectral_401471.Chn,58612.5347087,212536.358074,70211.1782311,166614.221662,248572.95979
2015-10-20 01:00:00,Spectral_401473.Chn,58282.5165212,211982.594467,70283.6142979,169442.263759,253509.036003
2015-10-20 02:00:00,Spectral_401474.Chn,59530.2380974,211843.785324,70873.010689,171424.94943,261138.580114
2015-10-20 03:00:00,Spectral_401475.Chn,59358.7695649,212386.711329,69484.7010068,168736.642642,253257.465933
2015-10-20 04:00:00,Spectral_401476.Chn,58462.3105577,210914.738881,72285.1638362,167483.453928,266020.172773
2015-10-20 05:00:00,Spectral_401477.Chn,58874.7731201,210993.328394,71130.4066818,170109.335946,262282.227502
2015-10-20 06:00:00,Spectral_401478.Chn,58792.858696,210747.562201,70265.8943967,172248.766958,250548.684696
2015-10-20 07:00:00,Spectral_401479.Chn,59437.0450568,211281.576121,70212.6902697,165567.507287,233326.085393
2015-10-26 11:00:00,Spectral_401627.Chn,58929.7772244,212146.33145,70325.7827537,175309.944237,247516.803338
2015-10-28 05:00:00,Spectral_401669.Chn,59307.1527543,208379.458993,69449.5517519,170025.013577,247061.370376
2015-10-31 14:00:00,Spectral_401750.Chn,59142.7330156,213085.127078,70270.2646649,174291.655516,242316.54716
2015-10-31 15:00:00,Spectral_401751.Chn,58312.3857522,214405.89847,70618.1664968,175792.822206,248078.646249
2015-10-31 16:00:00,Spectral_401752.Chn,58837.3002332,211875.166581,70488.5420322,170613.770753,253401.454581
2015-10-31 17:00:00,Spectral_401753.Chn,59563.4275473,214499.175378,70506.4153443,167854.498667,254004.687456
2015-10-31 18:00:00,Spectral_401754.Chn,58993.1756526,212823.920717,71425.0926045,168231.358531,246102.601885
2015-10-31 19:00:00,Spectral_401755.Chn,58445.6030345,213350.789281,70525.8508778,174078.673861,255327.460934
2015-10-31 20:00:00,Spectral_401756.Chn,58738.1262753,211572.081839,69903.001745,172061.3785,256495.81878
2015-10-31 21:00:00,Spectral_401757.Chn,59571.7627961,212362.038293,70584.2480843,168188.602066,249497.837237
2015-10-31 22:00:00,Spectral_401758.Chn,58772.5401876,210536.764352,71107.3869115,168178.841579,253727.056935
2015-10-31 23:00:00,Spectral_401759.Chn,59416.5530773,210886.533951,70669.1768303,165254.43928,243230.439052
2015-11-01 00:00:00,Spectral_401760.Chn,59324.9193019,212921.377192,71040.3318714,171707.974644,248096.988227
2015-11-01 01:00:00,Spectral_401761.Chn,59655.1019357,209932.091416,71930.6880539,171016.892676,244422.764608
2015-11-01 02:00:00,Spectral_401762.Chn,58189.4606946,210088.918156,69844.1478786,171001.687688,270296.900814
2015-11-01 03:00:00,Spectral_401763.Chn,58398.8783215,210821.870461,70365.6038455,168199.285422,235790.668669
2015-11-01 04:00:00,Spectral_401764.Chn,59619.4902796,211842.329578,71541.1631071,174528.455595,242644.641585
2015-11-01 05:00:00,Spectral_401765.Chn,59200.6819387,211462.677678,71578.7219458,172560.550319,258485.332941
2015-11-01 06:00:00,Spectral_401766.Chn,58445.2024565,214826.92592,70620.937974,170107.031267,249045.048513
2015-11-01 07:00:00,Spectral_401767.Chn,59364.5193611,210172.677407,70409.5304813,174256.873261,243242.983527
2015-11-01 08:00:00,Spectral_401768.Chn,58975.5806477,211065.570895,70361.8637474,168613.867687,254752.493324
2015-11-01 09:00:00,Spectral_401769.Chn,58540.746837,210962.8289,71219.2325087,172074.03601,250711.280295
2015-11-01 10:00:00,Spectral_401770.Chn,58546.2350177,216713.128687,70485.4488999,170335.990234,245455.316224
2015-11-01 11:00:00,Spectral_401771.Chn,57728.2796621,210722.057964,69946.2614597,171840.068964,244970.548596
2015-11-01 12:00:00,Spectral_401772.Chn,59198.0800211,210577.104946,70796.9085973,166782.703091,259664.165622
2015-11-01 13:00:00,Spectral_401773.Chn,59655.1907399,213826.93585,70975.6277049,172107.107558,255381.743085
2015-11-01 14:00:00,Spectral_401774.Chn,59128.9856893,208325.177369,70750.6688277,167697.136555,243216.743822
2015-11-01 15:00:00,Spectral_401775.Chn,58461.9887496,210790.796254,69907.0235645,168019.709809,249675.326003
2015-11-01 16:00:00,Spectral_401776.Chn,58955.6020007,212690.716057,70693.9006556,162779.365276,234640.665033
2015-11-01 17:00:00,Spectral_401777.Chn,58702.3774354,210973.445555,70336.8811332,164904.531812,244307.455574
2015-11-01 18:00:00,Spectral_401778.Chn,58500.0023588,212662.309193,70911.5106161,176705.149446,250274.447004
2015-11-01 19:00:00,Spectral_401779.Chn,59544.5075173,211133.132704,72451.1820825,162652.468818,245313.190555
2015-11-01 20:00:00,Spectral_401780.Chn,60383.8038007,209210.764747,70879.7653628,165561.552989,253262.660623
2015-11-01 21:00:00,Spectral_401781.Chn,58185.9387309,207576.770004,71553.4711186,161798.899911,246954.812594
2015-11-01 22:00:00,Spectral_401782.Chn,58660.7922796,213105.974594,70307.3350482,170768.616492,264079.476148
2015-11-01 23:00:00,Spectral_401783.Chn,58470.1396391,211174.580068,70345.2915124,163210.948472,236004.418624
2015-11-02 00:00:00,Spectral_401784.Chn,58959.5004736,213415.201042,70916.342745,169618.995719,240920.760449
2015-11-02 01:00:00,Spectral_401785.Chn,59071.6423821,211894.178876,71214.1206766,167529.48061,240207.688538
2015-11-02 02:00:00,Spectral_401786.Chn,60061.6263034,211682.564818,71490.6125111,165656.987679,245310.197446
2015-11-02 03:00:00,Spectral_401787.Chn,59724.1736185,209412.590852,70120.2217722,169568.729937,224420.875974
2015-11-02 04:00:00,Spectral_401788.Chn,59123.2570067,212141.680207,71851.487525,169394.459901,245679.874857
2015-11-02 05:00:00,Spectral_401789.Chn,60264.4716601,210298.06166,71593.8816698,164987.534899,234971.130067
2015-11-02 06:00:00,Spectral_401790.Chn,58850.3709714,214577.596026,70397.4051851,174992.03087,240942.856288
2015-11-02 07:00:00,Spectral_401791.Chn,58335.538122,212506.369266,70332.9408831,164334.466356,237237.599266
2015-11-02 08:00:00,Spectral_401792.Chn,58737.1680395,209614.434377,71694.6415981,164006.216109,223113.186334
2015-11-02 09:00:00,Spectral_401793.Chn,60542.6973176,211078.897836,70193.6810062,162713.602096,248150.983042
2015-11-02 10:00:00,Spectral_401794.Chn,58608.4262944,210847.840627,71493.1174644,169228.147666,243438.562331
2015-11-02 11:00:00,Spectral_401795.Chn,58852.9590918,216642.994975,71926.8084264,163736.174214,245883.941523
2015-11-02 12:00:00,Spectral_401796.Chn,59657.9488863,210376.423633,70242.0492705,163857.747453,213853.939892
2015-11-02 13:00:00,Spectral_401797.Chn,59668.0197281,212189.721313,71037.2496834,167019.714914,247081.689509
2015-11-02 14:00:00,Spectral_401798.Chn,58439.5017809,212844.561868,70273.7601948,162528.720901,239540.894096
2015-11-02 15:00:00,Spectral_401799.Chn,59365.0783025,214869.867543,71671.9774591,169306.635929,239775.518482
2015-11-02 16:00:00,Spectral_401800.Chn,59777.6337853,206129.963319,69800.2656452,162039.788635,215630.414134
2015-11-02 17:00:00,Spectral_401801.Chn,57433.9322466,213450.81429,71560.8805372,172576.379452,240447.095171
2015-11-02 18:00:00,Spectral_401802.Chn,59553.7753085,210862.091901,71077.0148225,161230.291756,231197.172417
2015-11-02 19:00:00,Spectral_401803.Chn,59226.6401183,213549.547136,71265.7610591,168025.967003,222188.21183
2015-11-02 20:00:00,Spectral_401804.Chn,58820.5797946,211725.594942,71186.3385703,157583.103025,225477.631847
2015-11-02 21:00:00,Spectral_401805.Chn,59272.7157688,213194.111865,70008.5808872,159568.862157,227028.684069
2015-11-02 22:00:00,Spectral_401806.Chn,59322.5876624,212822.315311,71189.2879954,164164.377902,235238.706531
2015-11-02 23:00:00,Spectral_401807.Chn,59229.1371652,211586.305337,71565.1675589,160611.968142,234666.299412
2015-11-03 00:00:00,Spectral_401808.Chn,58926.3884641,211495.640713,69884.6829269,158384.636844,222915.05821
2015-11-03 01:00:00,Spectral_401809.Chn,58799.7977731,210513.614562,70629.3523849,162561.28336,235684.10723
2015-11-03 02:00:00,Spectral_401810.Chn,58851.4700411,213768.589006,71357.7860116,165232.472344,232256.198156
2015-11-03 03:00:00,Spectral_401811.Chn,59591.8822675,213249.675994,70360.4094282,163575.988215,231055.264353
2015-11-03 04:00:00,Spectral_401812.Chn,59458.5161587,213215.912163,69377.6527545,167051.835452,230945.724498
2015-11-03 05:00:00,Spectral_401813.Chn,58820.6376107,211070.673875,71277.0716139,159194.416732,200829.668682
2015-11-03 06:00:00,Spectral_401814.Chn,58952.452567,211715.493326,71111.3695288,162307.728182,217299.22546
2015-11-03 07:00:00,Spectral_401815.Chn,58370.2734652,212773.15504,70463.2459024,159256.521517,231678.842481
2015-11-03 08:00:00,Spectral_401816.Chn,57982.6836296,208583.044966,70707.2239219,163491.730612,223112.366982
2015-11-03 09:00:00,Spectral_401817.Chn,58603.0157387,206748.560571,70125.2982837,162382.010388,206520.986816
2015-11-03 10:00:00,Spectral_401818.Chn,59586.1527351,208450.491136,70601.0858576,163325.625514,214012.054494
2015-11-03 11:00:00,Spectral_401819.Chn,58592.753528,215069.531254,70368.8321013,151338.538669,228323.079297
2015-11-03 12:00:00,Spectral_401820.Chn,59084.6015585,211959.826215,70121.2034016,164014.72205,232935.13677
2015-11-03 13:00:00,Spectral_401821.Chn,60111.3752718,210249.549488,70368.2212399,154796.677139,205589.584641
2015-11-03 14:00:00,Spectral_401822.Chn,57891.3698428,211687.829105,70320.0151607,161413.601468,232084.239617
2015-11-03 15:00:00,Spectral_401823.Chn,58731.050257,210489.76736,70882.0434353,156442.49942,209647.636357
2015-11-03 16:00:00,Spectral_401824.Chn,59262.2943338,212292.945167,70616.7089682,164318.119239,229328.356068
2015-11-03 17:00:00,Spectral_401825.Chn,59986.6904744,210245.924534,70926.3446014,161814.836063,224188.101334
2015-11-03 18:00:00,Spectral_401826.Chn,58303.2500691,209981.492339,70843.2489648,163835.313213,233803.137709
2015-11-03 19:00:00,Spectral_401827.Chn,60407.4584719,209555.647339,70399.4378093,157719.126474,227536.689196
2015-11-03 20:00:00,Spectral_401828.Chn,59082.0468917,213267.08108,70715.75373,161762.796323,225662.067845
2015-11-03 21:00:00,Spectral_401829.Chn,58585.5519815,211105.848736,70896.1782629,159865.808474,217988.040696
2015-11-03 22:00:00,Spectral_401830.Chn,58904.9032554,209293.270367,70975.5037535,163795.900157,205083.885888
2015-11-03 23:00:00,Spectral_401831.Chn,59216.555216,211258.878822,70329.3023118,160424.931969,214103.287693
2015-11-04 00:00:00,Spectral_401832.Chn,58943.4990064,211317.672434,69365.8217124,160488.950807,206546.185248
2015-11-04 01:00:00,Spectral_401833.Chn,58722.9678789,209729.307529,70103.9422311,156371.985825,208386.164458
2015-11-04 02:00:00,Spectral_401834.Chn,58436.9604499,211588.721537,71784.993272,160207.943888,207501.233555
2015-11-04 03:00:00,Spectral_401835.Chn,58848.9234796,208537.883128,70185.2583715,156436.30546,216010.60699
2015-11-04 04:00:00,Spectral_401836.Chn,58835.1686196,211434.058691,70023.0123824,160738.550597,229231.639295
2015-11-04 05:00:00,Spectral_401837.Chn,59867.4727845,208631.291107,69967.8935651,153678.914713,214486.28177
2015-11-04 06:00:00,Spectral_401838.Chn,58145.6872901,209696.471836,70450.5916103,159795.533736,203364.912383
2015-11-04 07:00:00,Spectral_401839.Chn,59197.0638512,209990.745744,70346.0520512,159420.373184,214958.367074
2015-11-04 08:00:00,Spectral_401840.Chn,59151.0380084,210438.926151,71322.5622168,160727.94127,216672.698266
2015-11-04 09:00:00,Spectral_401841.Chn,58055.8774497,215518.26561,70324.7502663,161216.077605,222077.496019
2015-11-04 10:00:00,Spectral_401842.Chn,58961.7086112,210637.049757,69939.8179496,157293.393415,233317.001296
2015-11-04 11:00:00,Spectral_401843.Chn,58044.2752095,208351.184742,70560.4766634,155109.116979,215661.433653
2015-11-04 12:00:00,Spectral_401844.Chn,57867.0253118,210523.085395,70225.1864848,158161.187401,198142.123818
2015-11-04 13:00:00,Spectral_401845.Chn,58354.5853129,211985.43597,69936.8746325,163076.777903,225497.881387
2015-11-04 14:00:00,Spectral_401846.Chn,59638.5953896,208157.857009,70053.4297315,158993.661746,190537.65277
2015-11-04 15:00:00,Spectral_401847.Chn,58501.8907802,205922.786095,71451.6551986,156441.95241,176004.49498
2015-11-04 16:00:00,Spectral_401848.Chn,57719.3632345,209115.563507,70037.8461947,153766.652904,198335.878374
2015-11-04 17:00:00,Spectral_401849.Chn,58717.3324423,209773.844448,71738.1588603,156458.899369,241987.26321
2015-11-04 18:00:00,Spectral_401850.Chn,58878.2390436,209556.13227,70230.9502624,148511.05594,200386.200021
2015-11-04 19:00:00,Spectral_401851.Chn,59639.6726934,212952.02018,69496.3110341,161842.937412,216453.240695
2015-11-04 20:00:00,Spectral_401852.Chn,57549.7458084,210657.394914,71965.299623,160465.603517,212133.347689
2015-11-04 21:00:00,Spectral_401853.Chn,58758.7828807,210222.971503,70593.7684418,164003.249886,216852.672735
2015-11-04 22:00:00,Spectral_401854.Chn,58595.1092449,207830.573096,70236.6662339,160522.123069,174389.261154
2015-11-04 23:00:00,Spectral_401855.Chn,58260.3814068,210195.034101,71265.2264424,159130.001269,205359.730968
2015-11-05 00:00:00,Spectral_401856.Chn,58592.7967533,210395.693442,69793.7525196,154544.281286,239414.802035
2015-11-05 01:00:00,Spectral_401857.Chn,58751.8861092,210216.054725,69921.5827312,158730.613175,198126.702642
2015-11-05 02:00:00,Spectral_401858.Chn,59143.690717,212235.170965,70228.4141175,158566.857231,230995.800817
2015-11-05 03:00:00,Spectral_401859.Chn,59143.2210116,211093.713383,71628.5146787,159888.310593,220739.338841
2015-11-05 04:00:00,Spectral_401860.Chn,58891.4857082,209081.673337,71181.032269,157036.645469,203965.798031
2015-11-05 05:00:00,Spectral_401861.Chn,58426.8196763,210433.190526,69835.6311752,163180.613268,214690.04347
2015-11-05 06:00:00,Spectral_401862.Chn,58643.2034772,206734.81156,70656.6775498,157322.294306,255792.985414
2015-11-05 07:00:00,Spectral_401863.Chn,58890.4464434,212924.77739,68217.1196198,166449.06351,222215.17914
2015-11-05 08:00:00,Spectral_401864.Chn,58265.6930838,212051.317615,70684.4131644,163788.587332,208029.1439
2015-11-05 09:00:00,Spectral_401865.Chn,58336.8553641,210200.008083,70469.2926066,158801.356106,200841.306063
2015-11-05 10:00:00,Spectral_401866.Chn,58881.7248097,211989.618682,70030.6494767,156109.15031,221298.481787
