 # MagPy ASCII
Time,"File",CountsBa[],CountsCs[],CountsBi1120[],CountsBi1764[],CountsAll[],CountsMCA(Bi1764)[],CountsSCA(Ch291)[],ChannelShift(Max_near_291)[]
2015-10-09 07:00:00,Spectral_401215.Chn,885402.22813,200812.358041,460.945093172,681.306576805,3797.08689655,57.1022517309,55.3442622951,1.30483271375
2015-10-09 08:00:00,Spectral_401216.Chn,884680.738164,200845.179382,483.245734222,588.479267175,3030.19270833,50.939294152,27.0677966102,0.144981412639
2015-10-09 09:00:00,Spectral_401217.Chn,887791.446595,200702.172605,592.332803333,732.70457041,3591.41477273,65.0412821695,55.5483870968,0.338289962825
2015-10-09 10:00:00,Spectral_401218.Chn,882911.942753,199936.442486,471.609024019,686.998955795,3035.37704918,55.5590194529,63.2857142857,0.624535315985
2015-10-09 11:00:00,Spectral_401219.Chn,887883.703364,201035.294401,426.858898772,699.142561432,3246.53442879,56.7429451626,43.0847457627,-0.788104089219
2015-10-09 12:00:00,Spectral_401220.Chn,885706.824677,201683.958246,365.211511142,684.33335802,3268.80193237,56.8642514553,56.0163934426,1.40520446097
2015-10-09 13:00:00,Spectral_401221.Chn,888003.768812,200186.435632,347.134650162,711.373521261,3080.48484848,59.1045211786,53.4915254237,0.657992565056
2015-10-09 14:00:00,Spectral_401222.Chn,885379.884216,201275.98938,409.235936994,687.832320832,3767.71428571,54.4921741914,55.6349206349,0.527881040892
2015-10-09 15:00:00,Spectral_401223.Chn,887374.182853,199963.421481,551.483758889,683.776236239,3130.91836735,57.0029482227,52.2413793103,0.825278810409
2015-10-09 16:00:00,Spectral_401224.Chn,886508.801971,201384.948268,416.663273474,670.416566988,2947.82352941,54.3735654205,51.0,1.65799256506
2015-10-09 17:00:00,Spectral_401225.Chn,883448.728641,200730.296274,470.000775293,631.302546243,2567.47222222,53.4078040887,59.0,-0.308550185874
2015-10-09 18:00:00,Spectral_401226.Chn,884710.741616,201515.450531,426.897223586,796.138818704,3593.15873016,67.1716346703,65.09375,-0.308550185874
2015-10-09 19:00:00,Spectral_401227.Chn,885109.262165,200991.899106,517.635729524,680.534368761,3526.35338346,57.6781177185,53.8,0.565055762082
2015-10-09 20:00:00,Spectral_401228.Chn,888190.937145,201544.010385,370.44488379,680.088759116,3242.80133929,57.2791643627,54.4074074074,-0.434944237918
2015-10-09 21:00:00,Spectral_401229.Chn,887454.514253,200416.799862,444.43373918,708.456058794,3136.11373773,60.2186933905,58.6290322581,-0.0483271375465
2015-10-09 22:00:00,Spectral_401230.Chn,886051.291683,201940.979406,388.4006843,614.46783197,2584.80139373,51.8438491151,49.1355932203,0.0148698884759
2015-10-09 23:00:00,Spectral_401231.Chn,887458.603854,200805.799776,390.321168744,607.654448523,2840.72903226,48.9788337853,44.1034482759,0.0483271375465
2015-10-10 00:00:00,Spectral_401232.Chn,886004.459152,200928.516218,411.68483665,654.45697817,3449.88778492,55.0039559565,65.1694915254,0.724907063197
2015-10-10 01:00:00,Spectral_401233.Chn,887695.099225,200624.977583,550.310117604,686.718231447,3497.74,57.9533558711,58.5666666667,0.661710037175
2015-10-10 02:00:00,Spectral_401234.Chn,886602.991777,201234.397712,541.736057487,656.798456868,2961.45151515,54.5408516228,57.65,0.531598513011
2015-10-10 03:00:00,Spectral_401235.Chn,887919.109002,201333.230694,381.989490496,682.358958927,3387.80286169,54.620843892,46.4,0.531598513011
2015-10-10 04:00:00,Spectral_401236.Chn,885505.552037,200811.759292,574.522901522,604.663118089,2940.57142857,50.9236415233,58.2068965517,0.85873605948
2015-10-10 05:00:00,Spectral_401237.Chn,886128.121527,200245.866358,503.110291546,677.131079181,3274.71287129,59.1186519228,71.8360655738,0.501858736059
2015-10-10 06:00:00,Spectral_401238.Chn,886748.666873,200955.594255,467.848098937,683.849401375,3352.3172043,55.5942452773,47.1607142857,-0.211895910781
2015-10-10 07:00:00,Spectral_401239.Chn,885186.954523,200642.075985,486.113848342,648.850521555,2972.437046,54.1537443977,48.6101694915,-0.342007434944
2015-10-10 08:00:00,Spectral_401240.Chn,885520.317435,200048.500226,459.83880147,678.220236565,3295.77871622,54.3245608518,55.1111111111,0.498141263941
2015-10-10 09:00:00,Spectral_401241.Chn,885457.792933,199642.74822,522.644068485,623.388920764,2904.44741494,52.0893239621,58.6290322581,0.338289962825
2015-10-10 10:00:00,Spectral_401242.Chn,885605.512017,200960.534279,478.533908844,645.136858966,3142.68918919,52.990878975,48.6896551724,-0.438661710037
2015-10-10 11:00:00,Spectral_401243.Chn,884883.772843,201223.085976,449.079185369,673.328437091,2871.61818182,56.9615938347,57.5,0.241635687732
2015-10-10 12:00:00,Spectral_401244.Chn,885392.061773,200416.121819,513.088193369,621.089881304,3127.14703196,49.2510411013,52.5769230769,0.594795539033
2015-10-10 13:00:00,Spectral_401245.Chn,883645.407609,200822.000916,445.05935958,670.130940655,3108.4875,56.70888119,48.8181818182,0.565055762082
2015-10-10 14:00:00,Spectral_401246.Chn,886098.033697,200504.940718,423.720188914,584.993137601,3029.97435897,49.1368587445,45.9649122807,-0.144981412639
2015-10-10 15:00:00,Spectral_401247.Chn,886639.498962,200987.851527,479.014336233,646.407199629,2816.26923077,51.5167881539,50.1694915254,0.561338289963
2015-10-10 16:00:00,Spectral_401248.Chn,885160.416508,201880.551397,433.476903228,682.871925423,3193.57948718,54.4189643906,58.4827586207,-0.754646840149
2015-10-10 17:00:00,Spectral_401249.Chn,886412.969893,200948.965125,409.765212165,688.237155229,3202.625,58.6785219554,41.2647058824,0.208178438662
2015-10-10 18:00:00,Spectral_401250.Chn,888133.251534,200986.703837,533.13207345,643.020287245,3338.50909091,52.5513237421,32.5652173913,-0.494423791822
2015-10-10 19:00:00,Spectral_401251.Chn,882487.897962,200929.712408,446.646613125,665.344459937,3311.56086957,56.6098572351,41.8644067797,0.565055762082
2015-10-10 20:00:00,Spectral_401252.Chn,884737.410225,202005.914656,352.723487348,617.445170259,2920.51069519,50.1880751457,47.9,-0.275092936803
2015-10-10 21:00:00,Spectral_401253.Chn,883266.352989,200967.2962,360.800391589,641.715030334,3053.66666667,53.1001783144,40.2711864407,-0.241635687732
2015-10-10 22:00:00,Spectral_401254.Chn,884318.822561,201853.088734,396.001852811,618.046340849,2827.19790628,51.7912342446,41.1166666667,-0.981412639405
2015-10-10 23:00:00,Spectral_401255.Chn,884322.829917,201097.856433,489.047018141,633.014407166,3023.53052503,51.6914056186,52.2835820896,-0.397769516729
2015-10-11 01:00:00,Spectral_401257.Chn,883085.318171,201022.602585,490.559651476,636.69620155,3192.39230769,53.3185811099,60.6734693878,0.0483271375465
2015-10-11 02:00:00,Spectral_401258.Chn,886224.657937,201252.717308,470.889358958,662.875637433,3150.27419355,54.0033430588,56.5555555556,-0.342007434944
2015-10-11 03:00:00,Spectral_401259.Chn,887343.910389,201142.391868,422.020069581,637.67678138,3422.8,52.9547180515,59.5806451613,0.985130111524
2015-10-11 04:00:00,Spectral_401260.Chn,886168.459823,201100.028895,427.219818936,625.827047031,3107.68181818,50.6715277284,47.7846153846,-0.468401486989
2015-10-11 05:00:00,Spectral_401261.Chn,883892.514493,201569.802186,379.609193106,591.494805188,2740.36345382,48.1544040181,38.8245614035,0.371747211896
2015-10-11 06:00:00,Spectral_401262.Chn,885346.280362,201563.587234,462.552416799,543.973382697,2722.0009058,46.6046601795,42.6451612903,0.754646840149
2015-10-11 07:00:00,Spectral_401263.Chn,885362.61547,200512.687754,521.476740912,671.561395043,3203.325,55.8711698484,56.1896551724,-0.0817843866171
2015-10-11 08:00:00,Spectral_401264.Chn,887723.270548,201084.859855,478.998881078,695.736469754,3408.98232323,57.5247052778,61.1724137931,0.304832713755
2015-10-11 09:00:00,Spectral_401265.Chn,887695.546196,200313.601882,499.440007679,635.666812439,2985.80769231,52.132554492,58.2105263158,0.14126394052
2015-10-11 10:00:00,Spectral_401266.Chn,886131.999035,200671.84209,426.292660954,629.333132599,3059.37272727,51.5559139401,43.1475409836,-0.921933085502
2015-10-11 11:00:00,Spectral_401267.Chn,884615.139148,200994.11103,329.850032074,608.084931684,2824.79431438,49.3602447454,50.593220339,-0.565055762082
2015-10-11 12:00:00,Spectral_401268.Chn,887702.118073,200368.062525,400.919652041,675.264993355,3140.4035309,56.2818544973,56.8301886792,-0.144981412639
2015-10-11 13:00:00,Spectral_401269.Chn,887423.316169,201078.921476,479.107252139,609.681393474,2668.92156863,52.5293421522,56.5714285714,0.628252788104
2015-10-11 14:00:00,Spectral_401270.Chn,886410.719192,200751.712245,455.717243632,610.460747252,2824.55745342,52.1268633883,42.45,-0.338289962825
2015-10-11 15:00:00,Spectral_401271.Chn,885843.340173,200620.228013,448.618107157,562.619416752,2577.84631579,46.3888865225,41.5,0.144981412639
2015-10-11 16:00:00,Spectral_401272.Chn,888940.419483,200896.623602,458.419829369,562.857932437,2803.45614035,45.7815877059,38.7796610169,0.434944237918
2015-10-11 17:00:00,Spectral_401273.Chn,887787.575962,202331.728956,538.871385322,603.575425664,2882.60057471,49.7999916375,62.0149253731,0.211895910781
2015-10-11 18:00:00,Spectral_401274.Chn,884969.024972,200762.782762,497.242695445,675.372169986,3213.32142857,55.3965113182,60.2666666667,-0.275092936803
2015-10-11 19:00:00,Spectral_401275.Chn,885591.474534,202199.107515,374.794203947,690.836666845,3101.22106481,57.9524611514,58.3773584906,-0.111524163569
2015-10-11 20:00:00,Spectral_401276.Chn,887459.585255,200087.441323,394.757208706,596.766359105,2668.62765957,49.0313048605,41.9473684211,-1.04832713755
2015-10-11 21:00:00,Spectral_401277.Chn,886828.041487,201137.947816,463.8457435,664.104912841,3050.4,56.1203684397,46.0892857143,0.724907063197
2015-10-11 22:00:00,Spectral_401278.Chn,885812.260412,200316.399382,331.103838822,585.97521398,3014.77922078,48.6728032418,42.8448275862,0.17843866171
2015-10-12 00:00:00,Spectral_401280.Chn,886597.293499,200585.937273,460.142504906,684.299237138,3353.77419355,56.4877038952,52.1578947368,0.342007434944
2015-10-12 01:00:00,Spectral_401281.Chn,889552.74995,200592.875298,440.10612219,605.248587418,2801.41666667,49.9813624211,48.4745762712,-0.434944237918
2015-10-12 02:00:00,Spectral_401282.Chn,886327.166605,200974.480577,492.05713334,635.004926606,3207.6625387,52.0899619907,57.4761904762,1.27137546468
2015-10-12 03:00:00,Spectral_401283.Chn,888502.956294,201527.931641,455.309808908,636.5357628,3294.47777778,52.8366181739,53.9473684211,0.438661710037
2015-10-12 04:00:00,Spectral_401284.Chn,887635.800099,200327.44122,415.07871413,610.770621413,3164.95454545,50.5457115769,35.1071428571,-0.17843866171
2015-10-12 05:00:00,Spectral_401285.Chn,889475.678771,200861.333509,414.908160359,607.281285049,2881.0,53.038709797,53.8524590164,-0.468401486989
2015-10-12 06:00:00,Spectral_401286.Chn,887319.927672,201813.888156,371.60028218,640.743339915,2957.27582418,52.9479719941,56.746031746,-0.0817843866171
2015-10-12 07:00:00,Spectral_401287.Chn,888985.566729,201217.254024,441.79848869,651.482996051,3323.50649351,53.3761218814,76.0677966102,0.211895910781
2015-10-12 08:00:00,Spectral_401288.Chn,886640.734046,200818.325462,447.783744985,692.586381263,3251.66150598,56.796643015,60.0153846154,0.817843866171
2015-10-12 09:00:00,Spectral_401289.Chn,887072.560857,201130.409075,385.111704674,658.384807595,2869.16103896,53.4392895084,44.8113207547,0.494423791822
2015-10-12 11:00:00,Spectral_401291.Chn,887985.558935,200528.994027,408.608420123,558.305175995,3120.21870572,46.4613407217,42.2203389831,-0.661710037175
2015-10-12 12:00:00,Spectral_401292.Chn,890655.532784,200798.287189,381.267443349,592.835625146,3083.81730769,50.1021305043,52.6206896552,0.0483271375465
2015-10-12 13:00:00,Spectral_401293.Chn,886580.636251,200687.729438,414.536368594,528.64336952,2973.79937304,43.6721909875,44.0,0.468401486989
2015-10-12 14:00:00,Spectral_401294.Chn,885984.780833,201222.551924,521.287235065,628.19029726,3522.60984848,51.9002886992,58.6610169492,0.501858736059
2015-10-12 15:00:00,Spectral_401295.Chn,885224.589685,202105.223314,410.288347337,668.304080762,3387.87286879,55.2076267134,61.0,-0.434944237918
2015-10-12 17:00:00,Spectral_401297.Chn,886409.881434,200681.094584,366.409524894,692.828176594,3136.73541384,59.0161952972,46.5333333333,0.565055762082
2015-10-12 18:00:00,Spectral_401298.Chn,886216.614596,201621.327358,395.576492693,590.535552782,2767.4516129,50.3889757283,67.5762711864,0.598513011152
2015-10-12 19:00:00,Spectral_401299.Chn,887662.717111,201859.63629,463.817589377,587.992029584,2686.20833333,48.8623262867,49.6949152542,-0.0483271375465
2015-10-12 20:00:00,Spectral_401300.Chn,884631.250686,201057.725818,301.69196462,635.074906854,2815.90350877,52.975276595,46.5,0.0817843866171
2015-10-12 21:00:00,Spectral_401301.Chn,888094.575287,200846.016103,364.586284871,659.210068474,2867.16883117,54.2804472297,57.0877192982,-0.241635687732
2015-10-12 22:00:00,Spectral_401302.Chn,886170.999837,200558.966876,478.374013283,638.985998878,3091.1552795,52.5344731826,56.9137931034,-0.375464684015
2015-10-12 23:00:00,Spectral_401303.Chn,884944.328851,201327.137348,328.36350147,676.229889195,3182.56410256,57.2900044881,59.6538461538,-0.338289962825
2015-10-13 00:00:00,Spectral_401304.Chn,885371.510656,200849.30493,365.25352862,606.330147835,2614.1916129,51.5946639217,33.320754717,0.144981412639
2015-10-13 01:00:00,Spectral_401305.Chn,887276.855238,200474.689929,348.686763584,540.790368441,2832.96327684,44.7920258697,39.1803278689,-0.237918215613
2015-10-13 02:00:00,Spectral_401306.Chn,887326.313781,201333.850914,412.284746364,633.075976517,2813.04615385,51.8397474284,62.649122807,1.14126394052
2015-10-13 04:00:00,Spectral_401308.Chn,885685.73119,200735.249147,479.570179896,592.435049997,2991.5,48.7270019278,35.5,1.04832713755
2015-10-13 06:00:00,Spectral_401310.Chn,887020.871413,200918.384449,405.736766606,583.047756683,2742.8442029,45.9586467156,42.8214285714,0.724907063197
2015-10-13 07:00:00,Spectral_401311.Chn,885061.334289,200236.800242,471.776717063,667.376715713,3421.50758621,54.3017645245,61.0869565217,0.237918215613
2015-10-13 08:00:00,Spectral_401312.Chn,884361.455217,200121.900479,429.859062878,644.523976469,3184.60416667,52.1325686201,54.5,0.631970260223
2015-10-13 09:00:00,Spectral_401313.Chn,888720.892602,201493.653951,373.182186359,668.47533346,3102.28249337,55.7678865697,58.2727272727,-0.0483271375465
2015-10-13 10:00:00,Spectral_401314.Chn,887026.628959,200294.045345,540.316056852,636.157347419,3436.66883117,52.1128493566,43.8823529412,-1.14869888476
2015-10-13 11:00:00,Spectral_401315.Chn,886897.074316,201156.228354,404.361376254,572.959676004,3059.66666667,46.2170813354,41.8666666667,0.434944237918
2015-10-13 12:00:00,Spectral_401316.Chn,883376.380413,200673.805086,456.436665343,536.018475396,2740.3113325,44.5488332622,47.9333333333,-0.371747211896
2015-10-13 13:00:00,Spectral_401317.Chn,886497.112526,200364.693153,471.675327257,572.199597356,3051.3173913,46.3289400944,36.1194029851,0.278810408922
2015-10-13 14:00:00,Spectral_401318.Chn,886569.151872,201309.965346,532.454820489,706.403508226,3334.54615385,57.2200753503,39.4745762712,-0.10780669145
2015-10-13 15:00:00,Spectral_401319.Chn,884949.505902,201037.221268,364.259200202,610.973655764,3063.7,50.2405465785,58.7454545455,-0.0483271375465
2015-10-13 16:00:00,Spectral_401320.Chn,886572.762894,201327.677278,482.640484114,597.979394677,2776.1359447,48.1487972643,40.8412698413,1.24163568773
2015-10-13 17:00:00,Spectral_401321.Chn,886213.287846,200740.533189,447.255864252,567.848413262,2907.85026738,47.0135460903,48.1428571429,1.59107806691
2015-10-13 18:00:00,Spectral_401322.Chn,883341.567635,200417.567464,397.454431342,662.650094408,2933.96268657,56.8181185536,50.612244898,0.565055762082
2015-10-13 19:00:00,Spectral_401323.Chn,886139.1689,200997.567558,372.206397927,730.295178942,3612.37832168,61.913060654,57.8852459016,0.468401486989
2015-10-13 20:00:00,Spectral_401324.Chn,887866.34041,200207.462699,435.701623803,619.581514072,3391.66666667,48.7102396591,45.1509433962,-0.85873605948
2015-10-13 21:00:00,Spectral_401325.Chn,885535.050734,200250.111273,518.177949485,641.575727351,3203.26205451,53.5814788751,34.1355932203,0.531598513011
2015-10-13 22:00:00,Spectral_401326.Chn,884671.655976,201263.885348,473.313422053,620.380842244,3162.46474736,50.402982175,48.4736842105,0.914498141264
2015-10-13 23:00:00,Spectral_401327.Chn,886514.527331,200661.114949,506.236975404,622.164390375,3285.72727273,50.7572821081,52.0,0.951672862454
2015-10-14 00:00:00,Spectral_401328.Chn,881632.018495,200568.783644,411.578546202,575.700173767,3046.02686567,47.5182174314,53.1272727273,-0.115241635688
2015-10-14 01:00:00,Spectral_401329.Chn,882181.46613,201099.001276,496.363949285,574.158638981,2898.68955224,47.7711553853,31.0338983051,-0.17843866171
2015-10-14 02:00:00,Spectral_401330.Chn,886009.086107,201065.617393,457.352148522,622.139312078,3304.15517241,50.1099055577,41.4576271186,0.53531598513
2015-10-14 03:00:00,Spectral_401331.Chn,882870.261666,201137.978486,518.746570162,627.733082781,2869.46855984,51.1990133477,52.746031746,0.342007434944
2015-10-14 04:00:00,Spectral_401332.Chn,885387.756299,200799.391262,466.591808196,644.075567402,3124.0043592,52.3406370971,43.0677966102,0.561338289963
2015-10-14 05:00:00,Spectral_401333.Chn,885885.460222,200232.146767,398.695150779,722.822535863,3596.84109312,59.6813158803,52.7966101695,-0.111524163569
2015-10-14 06:00:00,Spectral_401334.Chn,883388.452395,201462.001799,450.893724859,660.96029418,3392.53208556,53.8834041869,51.5483870968,1.36802973978
2015-10-14 07:00:00,Spectral_401335.Chn,884138.396594,200939.863314,346.359921863,610.263983545,2751.55355575,51.120157741,58.90625,0.208178438662
2015-10-14 08:00:00,Spectral_401336.Chn,881323.904153,201274.676253,410.469849277,679.361318844,3236.9015444,56.7187992726,39.2678571429,0.498141263941
2015-10-14 09:00:00,Spectral_401337.Chn,892287.673651,202095.926313,309.896988762,691.206667694,3164.5,56.418066116,46.7213114754,0.884758364312
2015-10-14 10:00:00,Spectral_401338.Chn,898931.935781,200784.51004,381.032989815,529.146950029,2817.53448276,43.830950872,57.037037037,3.11152416357
2015-10-14 11:00:00,Spectral_401339.Chn,889212.728608,201894.957053,226.224592588,569.749367605,2863.59090909,46.3915252928,33.0,4.33828996283
2015-10-14 12:00:00,Spectral_401340.Chn,889535.74736,201793.622091,284.353987246,549.70725132,2879.34615385,46.2529038768,40.7826086957,5.40520446097
2015-10-14 13:00:00,Spectral_401341.Chn,894175.460545,203055.661605,337.88068855,528.456376812,2681.89148073,43.8614805285,53.6428571429,4.34200743494
2015-10-14 14:00:00,Spectral_401342.Chn,893699.738306,202949.17805,399.484923105,535.193863837,3187.6894053,45.5053272368,38.6935483871,3.05576208178
2015-10-14 15:00:00,Spectral_401343.Chn,893845.316007,201970.307336,311.213881093,539.028131629,2766.61764706,45.5247393418,34.6875,4.08178438662
2015-10-14 16:00:00,Spectral_401344.Chn,896963.686844,202421.707269,406.552971971,620.128773438,3231.0,50.0964594735,56.5084745763,4.21189591078
2015-10-14 17:00:00,Spectral_401345.Chn,894994.44815,202050.26469,337.796376678,582.815371723,3267.45932679,47.2508421913,44.5,2.98141263941
2015-10-14 18:00:00,Spectral_401346.Chn,898870.141368,202226.789826,387.474749748,567.571969609,2932.03703704,46.8166885655,55.0327868852,1.69144981413
2015-10-14 19:00:00,Spectral_401347.Chn,900962.927918,201942.606166,305.875465203,618.703129212,3172.64187643,50.2362355217,48.6610169492,2.88847583643
2015-10-14 20:00:00,Spectral_401348.Chn,900708.627427,201100.727291,276.362588793,586.243910835,2756.82941176,50.9064351078,51.40625,1.98513011152
2015-10-14 21:00:00,Spectral_401349.Chn,897980.424815,202867.708326,430.817648456,579.600661419,2856.66666667,49.2163782492,57.9830508475,2.46840148699
2015-10-14 22:00:00,Spectral_401350.Chn,897920.049903,202655.080566,347.656584992,648.671234906,3505.79347826,54.5725017004,64.3818181818,2.43494423792
2015-10-14 23:00:00,Spectral_401351.Chn,894887.501776,202371.654668,372.368413247,581.603805864,3097.28257227,48.1996534653,54.6153846154,2.66171003717
2015-10-15 00:00:00,Spectral_401352.Chn,895476.97505,201340.228255,388.545420998,563.379052366,2250.02857143,47.0546780992,48.25,1.49814126394
2015-10-15 01:00:00,Spectral_401353.Chn,894650.655819,202595.240083,311.62678381,558.005518424,3043.62068966,45.9932926707,44.45,0.468401486989
2015-10-15 02:00:00,Spectral_401354.Chn,893729.752859,200844.878832,433.524880167,580.183558631,3235.53430353,48.3716192301,47.3333333333,2.17843866171
2015-10-15 03:00:00,Spectral_401355.Chn,895204.944207,201497.032494,356.800836438,564.995147775,2511.55555556,48.3124383241,45.4561403509,2.46840148699
2015-10-15 04:00:00,Spectral_401356.Chn,891029.712791,201031.91737,407.262240406,602.730853767,3366.91666667,48.0228581522,46.0,2.23791821561
2015-10-15 05:00:00,Spectral_401357.Chn,889664.306207,201918.300078,382.399122865,585.673865549,2933.23641304,48.496304309,45.4193548387,2.24535315985
2015-10-15 06:00:00,Spectral_401358.Chn,892755.547186,202146.108622,378.602529816,530.182079488,2908.41414141,43.3591404478,39.8727272727,1.63568773234
2015-10-15 07:00:00,Spectral_401359.Chn,888463.959393,202561.828947,313.038914823,590.722041951,3023.12724014,49.7507926216,57.320754717,2.10780669145
2015-10-15 08:00:00,Spectral_401360.Chn,890443.773205,201316.053986,379.42289237,595.792435674,2568.61764706,48.3900503097,51.3448275862,1.01486988848
2015-10-15 09:00:00,Spectral_401361.Chn,888510.053972,201834.576511,353.417775453,617.244761028,3084.09411765,50.3595587332,46.15,0.468401486989
2015-10-15 10:00:00,Spectral_401362.Chn,887384.779594,201849.484269,435.039610497,659.729701737,3688.35483871,53.8794214372,43.4615384615,0.884758364312
2015-10-15 11:00:00,Spectral_401363.Chn,888267.870857,200888.712345,481.471847138,644.335432665,3125.33806818,52.2349997321,49.75,1.88475836431
2015-10-15 12:00:00,Spectral_401364.Chn,888412.507147,201525.591376,370.739005121,567.444355271,3044.21308017,49.4000338279,48.8,1.43494423792
2015-10-15 13:00:00,Spectral_401365.Chn,877447.151877,201682.724103,405.154286843,554.381860214,2763.68181818,46.4676308464,49.3492063492,0.594795539033
2015-10-15 14:00:00,Spectral_401366.Chn,878828.046806,201421.991431,388.299725676,621.364288261,3076.34482759,50.1234685387,52.3333333333,0.594795539033
2015-10-15 15:00:00,Spectral_401367.Chn,880702.745302,200690.078493,401.033249031,530.165091789,2265.24937862,43.7294433061,38.4406779661,0.0780669144982
2015-10-15 16:00:00,Spectral_401368.Chn,878222.970408,201792.101822,441.564644231,640.466171452,3079.75,53.566562254,56.1724137931,-0.245353159851
2015-10-15 17:00:00,Spectral_401369.Chn,878106.017004,201929.597383,383.351591385,591.499886811,3260.80909091,49.4593390934,59.3333333333,0.308550185874
2015-10-15 18:00:00,Spectral_401370.Chn,878062.401389,200555.938859,314.5283978,608.219103198,3049.92957746,49.9433149919,56.6666666667,2.01115241636
2015-10-15 19:00:00,Spectral_401371.Chn,881703.652763,200287.065487,416.658180631,572.8131306,3021.53571429,46.506943929,42.1034482759,0.561338289963
2015-10-15 20:00:00,Spectral_401372.Chn,878612.536654,200642.490707,409.104718762,607.818146156,2607.78846154,51.8002594877,54.6666666667,1.04832713755
2015-10-15 21:00:00,Spectral_401373.Chn,882188.785248,200702.306857,348.183216256,602.684721662,2728.90434783,51.5527030863,63.4406779661,1.08178438662
2015-10-15 22:00:00,Spectral_401374.Chn,880465.638368,200949.836292,350.63798421,674.058095715,2921.97727273,56.1825440191,39.3333333333,-0.371747211896
2015-10-15 23:00:00,Spectral_401375.Chn,879331.809159,201077.566947,386.984947963,613.005471777,2981.4159812,51.0918904562,53.9333333333,-0.598513011152
2015-10-16 00:00:00,Spectral_401376.Chn,882522.849327,200410.598187,319.416562639,591.200005883,2628.67637408,49.6039284337,55.9649122807,0.758364312268
2015-10-16 01:00:00,Spectral_401377.Chn,883158.497007,200486.58752,377.373762656,641.109878609,3069.07114625,53.3163586687,45.9666666667,0.275092936803
2015-10-16 02:00:00,Spectral_401378.Chn,883241.458496,201177.087651,465.05638737,633.763132202,3163.10714286,52.4321422763,54.9836065574,-0.0483271375465
2015-10-16 03:00:00,Spectral_401379.Chn,881800.011741,200459.105141,398.167943753,618.324908054,2931.88095238,50.8394887671,44.0655737705,0.624535315985
2015-10-16 04:00:00,Spectral_401380.Chn,882992.585506,200667.560111,318.012874932,644.160898982,3132.67692308,55.535285227,43.0476190476,-0.144981412639
2015-10-16 05:00:00,Spectral_401381.Chn,884075.477867,200745.218662,421.792045025,590.695522846,3039.52521008,50.3662633337,49.8490566038,0.468401486989
2015-10-16 06:00:00,Spectral_401382.Chn,882801.699189,201042.478937,411.812721579,623.052562066,2843.39285714,51.6238392759,62.6727272727,0.728624535316
2015-10-16 07:00:00,Spectral_401383.Chn,884950.532228,200561.862344,490.007115994,603.886167244,2897.31318681,50.0155894477,65.8070175439,1.2750929368
2015-10-16 08:00:00,Spectral_401384.Chn,882912.465346,201260.44059,476.303198858,623.760443069,3071.9375,49.9884757074,62.4857142857,1.2750929368
2015-10-16 09:00:00,Spectral_401385.Chn,882418.011633,200861.637763,468.185080717,672.613026725,3388.13461538,55.2716482375,53.4814814815,-0.308550185874
2015-10-16 10:00:00,Spectral_401386.Chn,883851.245532,200755.289224,463.937104501,589.576523667,2913.41641642,47.8184728029,49.6666666667,1.4312267658
2015-10-16 11:00:00,Spectral_401387.Chn,884893.420609,200992.134552,459.892859966,640.749878802,3387.5,52.2805404663,59.6101694915,0.758364312268
2015-10-16 12:00:00,Spectral_401388.Chn,883098.420161,202198.037959,388.16705312,578.558656864,2970.38888889,46.8944375608,30.4912280702,-0.338289962825
2015-10-16 13:00:00,Spectral_401389.Chn,882332.172489,200644.511023,409.996858805,600.714173112,2881.93249428,51.1827047728,61.2549019608,0.405204460967
2015-10-16 14:00:00,Spectral_401390.Chn,885137.206686,201387.667393,387.430577069,622.553113688,2635.38728814,50.9928995427,58.2258064516,0.431226765799
2015-10-16 15:00:00,Spectral_401391.Chn,880166.238664,200753.221513,426.453546355,656.836762178,3040.04,55.0328784287,56.2631578947,0.855018587361
2015-10-16 16:00:00,Spectral_401392.Chn,884864.338609,201334.906181,387.826569028,636.190437757,3094.11251435,52.3964622654,43.5263157895,-0.371747211896
2015-10-16 18:00:00,Spectral_401394.Chn,884564.203598,201294.416845,390.667123639,658.693540185,3447.62450593,54.167328055,61.2950819672,0.174721189591
2015-10-16 19:00:00,Spectral_401395.Chn,884315.958719,200680.94333,241.207622006,618.451970656,2469.06756757,52.8982406668,56.8181818182,-0.661710037175
2015-10-16 20:00:00,Spectral_401396.Chn,884370.864187,200390.247427,467.79277303,608.907192055,2789.85802469,51.1322437506,45.9523809524,0.144981412639
2015-10-16 21:00:00,Spectral_401397.Chn,886681.926409,200429.540847,417.523907154,615.339285477,2785.46923077,51.2633123789,37.6666666667,0.498141263941
2015-10-16 22:00:00,Spectral_401398.Chn,883917.612834,200137.586675,467.034584539,697.389461659,3419.10021786,58.1287145885,37.7333333333,-0.397769516729
2015-10-16 23:00:00,Spectral_401399.Chn,884742.65826,201606.772694,396.663030108,661.122508725,3201.48387097,54.0009691659,56.5,0.631970260223
2015-10-17 00:00:00,Spectral_401400.Chn,884092.549369,201156.278184,439.389129297,615.260296783,3090.82,50.6253728364,49.4736842105,1.24163568773
2015-10-17 01:00:00,Spectral_401401.Chn,885452.555398,200294.899054,406.92990451,660.639125796,3243.44666667,54.7202219665,55.8596491228,-0.115241635688
2015-10-17 02:00:00,Spectral_401402.Chn,883707.132529,201108.990366,349.135795521,599.585560162,3052.6,49.9234658945,56.9032258065,-0.304832713755
